Standard,Subject,Grade,Strand,Standard Number,Description
Missouri Learning Standards: Math,Math,11,Number and Quantity,A1.NQ.A.1,Explain how the meaning of rational exponents extends from the properties of integer exponents.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A1.NQ.A.1,Explain how the meaning of rational exponents extends from the properties of integer exponents.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A1.NQ.A.2,Rewrite expressions involving radicals and rational exponents using the properties of exponents. Limit to rational exponents with a numerator of 1.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A1.NQ.A.2,Rewrite expressions involving radicals and rational exponents using the properties of exponents. Limit to rational exponents with a numerator of 1.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A1.NQ.A.2,Rewrite expressions involving radicals and rational exponents using the properties of exponents. Limit to rational exponents with a numerator of 1.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A1.NQ.A.2,Rewrite expressions involving radicals and rational exponents using the properties of exponents. Limit to rational exponents with a numerator of 1.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A1.NQ.B,Use units to solve problems.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A1.NQ.B,Use units to solve problems.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A1.NQ.B,Use units to solve problems.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A1.NQ.B,Use units to solve problems.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A1.NQ.B.3,Use units of measure as a way to understand and solve problems involving quantities.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A1.NQ.B.3,Use units of measure as a way to understand and solve problems involving quantities.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A1.NQ.B.3,Use units of measure as a way to understand and solve problems involving quantities.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A1.NQ.B.3,Use units of measure as a way to understand and solve problems involving quantities.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A1.NQ.B.3.a,"Identify, label and use appropriate units of measure within a problem."
Missouri Learning Standards: Math,Math,10,Number and Quantity,A1.NQ.B.3.a,"Identify, label and use appropriate units of measure within a problem."
Missouri Learning Standards: Math,Math,11,Number and Quantity,A1.NQ.B.3.a,"Identify, label and use appropriate units of measure within a problem."
Missouri Learning Standards: Math,Math,12,Number and Quantity,A1.NQ.B.3.a,"Identify, label and use appropriate units of measure within a problem."
Missouri Learning Standards: Math,Math,9,Number and Quantity,A1.NQ.B.3.b,Convert units and rates.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A1.NQ.B.3.b,Convert units and rates.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A1.NQ.B.3.b,Convert units and rates.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A1.NQ.B.3.b,Convert units and rates.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A1.NQ.B.3.c,Use units within problems.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A1.NQ.B.3.c,Use units within problems.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A1.NQ.B.3.c,Use units within problems.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A1.NQ.B.3.c,Use units within problems.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A1.NQ.B.3.d,Choose and interpret the scale and the origin in graphs and data displays.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A1.NQ.B.3.d,Choose and interpret the scale and the origin in graphs and data displays.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A1.NQ.B.3.d,Choose and interpret the scale and the origin in graphs and data displays.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A1.NQ.B.3.d,Choose and interpret the scale and the origin in graphs and data displays.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A1.NQ.B.4,Define and use appropriate quantities for representing a given context or problem.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A1.NQ.B.4,Define and use appropriate quantities for representing a given context or problem.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A1.NQ.B.4,Define and use appropriate quantities for representing a given context or problem.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A1.NQ.B.4,Define and use appropriate quantities for representing a given context or problem.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A1.NQ.B.5,Choose a level of accuracy appropriate to limitations on measurement when reporting quantities.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A1.NQ.B.5,Choose a level of accuracy appropriate to limitations on measurement when reporting quantities.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A1.NQ.B.5,Choose a level of accuracy appropriate to limitations on measurement when reporting quantities.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A1.NQ.B.5,Choose a level of accuracy appropriate to limitations on measurement when reporting quantities.
Missouri Learning Standards: Math,Math,9,Seeing Structure in Expressions,A1.SSE.A,Interpret and use structure.
Missouri Learning Standards: Math,Math,10,Seeing Structure in Expressions,A1.SSE.A,Interpret and use structure.
Missouri Learning Standards: Math,Math,11,Seeing Structure in Expressions,A1.SSE.A,Interpret and use structure.
Missouri Learning Standards: Math,Math,12,Seeing Structure in Expressions,A1.SSE.A,Interpret and use structure.
Missouri Learning Standards: Math,Math,9,Seeing Structure in Expressions,A1.SSE.A.1,Interpret the contextual meaning of individual terms or factors from a given problem that utilizes formulas or expressions.
Missouri Learning Standards: Math,Math,10,Seeing Structure in Expressions,A1.SSE.A.1,Interpret the contextual meaning of individual terms or factors from a given problem that utilizes formulas or expressions.
Missouri Learning Standards: Math,Math,11,Seeing Structure in Expressions,A1.SSE.A.1,Interpret the contextual meaning of individual terms or factors from a given problem that utilizes formulas or expressions.
Missouri Learning Standards: Math,Math,12,Seeing Structure in Expressions,A1.SSE.A.1,Interpret the contextual meaning of individual terms or factors from a given problem that utilizes formulas or expressions.
Missouri Learning Standards: Math,Math,9,Seeing Structure in Expressions,A1.SSE.A.2,Analyze the structure of polynomials to create equivalent expressions or equations.
Missouri Learning Standards: Math,Math,10,Seeing Structure in Expressions,A1.SSE.A.2,Analyze the structure of polynomials to create equivalent expressions or equations.
Missouri Learning Standards: Math,Math,11,Seeing Structure in Expressions,A1.SSE.A.2,Analyze the structure of polynomials to create equivalent expressions or equations.
Missouri Learning Standards: Math,Math,12,Seeing Structure in Expressions,A1.SSE.A.2,Analyze the structure of polynomials to create equivalent expressions or equations.
Missouri Learning Standards: Math,Math,9,Seeing Structure in Expressions,A1.SSE.A.3,Choose and produce equivalent forms of a quadratic expression or equations to reveal and explain properties.
Missouri Learning Standards: Math,Math,10,Seeing Structure in Expressions,A1.SSE.A.3,Choose and produce equivalent forms of a quadratic expression or equations to reveal and explain properties.
Missouri Learning Standards: Math,Math,11,Seeing Structure in Expressions,A1.SSE.A.3,Choose and produce equivalent forms of a quadratic expression or equations to reveal and explain properties.
Missouri Learning Standards: Math,Math,12,Seeing Structure in Expressions,A1.SSE.A.3,Choose and produce equivalent forms of a quadratic expression or equations to reveal and explain properties.
Missouri Learning Standards: Math,Math,9,Seeing Structure in Expressions,A1.SSE.A.3.a,Find the zeros of a quadratic function by rewriting it in factored form.
Missouri Learning Standards: Math,Math,10,Seeing Structure in Expressions,A1.SSE.A.3.a,Find the zeros of a quadratic function by rewriting it in factored form.
Missouri Learning Standards: Math,Math,11,Seeing Structure in Expressions,A1.SSE.A.3.a,Find the zeros of a quadratic function by rewriting it in factored form.
Missouri Learning Standards: Math,Math,12,Seeing Structure in Expressions,A1.SSE.A.3.a,Find the zeros of a quadratic function by rewriting it in factored form.
Missouri Learning Standards: Math,Math,9,Seeing Structure in Expressions,A1.SSE.A.3.b,Find the maximum or minimum value of a quadratic function by completing the square.
Missouri Learning Standards: Math,Math,10,Seeing Structure in Expressions,A1.SSE.A.3.b,Find the maximum or minimum value of a quadratic function by completing the square.
Missouri Learning Standards: Math,Math,11,Seeing Structure in Expressions,A1.SSE.A.3.b,Find the maximum or minimum value of a quadratic function by completing the square.
Missouri Learning Standards: Math,Math,12,Seeing Structure in Expressions,A1.SSE.A.3.b,Find the maximum or minimum value of a quadratic function by completing the square.
Missouri Learning Standards: Math,Math,9,Creating Equations,A1.CED.A,"Create equations that describe linear, quadratic and exponential relationships."
