Standard,Subject,Grade,Strand,Standard Number,Description
South Carolina College and Career Ready Standards for Mathematics,Math,12,Creating Equations,ACE.1,"Create and solve equations and inequalities in one variable that model real-world problems involving linear, quadratic, simple rational, and exponential relationships. Interpret the solutions and determine whether they are reasonable."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Creating Equations,ACE.2,"Create equations in two or more variables to represent relationships between quantities. Graph the equations on coordinate axes using appropriate labels, units, and scales."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Creating Equations,ACE.2,"Create equations in two or more variables to represent relationships between quantities. Graph the equations on coordinate axes using appropriate labels, units, and scales."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Creating Equations,ACE.2,"Create equations in two or more variables to represent relationships between quantities. Graph the equations on coordinate axes using appropriate labels, units, and scales."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Creating Equations,ACE.2,"Create equations in two or more variables to represent relationships between quantities. Graph the equations on coordinate axes using appropriate labels, units, and scales."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Creating Equations,ACE.3,"Use systems of equations and inequalities to represent constraints arising in real-world situations. Solve such systems using graphical and analytical methods, including linear programing. Interpret the solution within the context of the situation."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Creating Equations,ACE.3,"Use systems of equations and inequalities to represent constraints arising in real-world situations. Solve such systems using graphical and analytical methods, including linear programing. Interpret the solution within the context of the situation."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Creating Equations,ACE.3,"Use systems of equations and inequalities to represent constraints arising in real-world situations. Solve such systems using graphical and analytical methods, including linear programing. Interpret the solution within the context of the situation."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Creating Equations,ACE.3,"Use systems of equations and inequalities to represent constraints arising in real-world situations. Solve such systems using graphical and analytical methods, including linear programing. Interpret the solution within the context of the situation."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Creating Equations,ACE.4,Solve literal equations and formulas for a specified variable including equations and formulas that arise in a variety of disciplines.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Creating Equations,ACE.4,Solve literal equations and formulas for a specified variable including equations and formulas that arise in a variety of disciplines.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Creating Equations,ACE.4,Solve literal equations and formulas for a specified variable including equations and formulas that arise in a variety of disciplines.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Creating Equations,ACE.4,Solve literal equations and formulas for a specified variable including equations and formulas that arise in a variety of disciplines.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Reasoning with Equations & Inequalities,AREI.1,Understand and justify that the steps taken when solving simple equations in one variable create new equations that have the same solution as the original.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Reasoning with Equations & Inequalities,AREI.1,Understand and justify that the steps taken when solving simple equations in one variable create new equations that have the same solution as the original.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Reasoning with Equations & Inequalities,AREI.1,Understand and justify that the steps taken when solving simple equations in one variable create new equations that have the same solution as the original.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Reasoning with Equations & Inequalities,AREI.1,Understand and justify that the steps taken when solving simple equations in one variable create new equations that have the same solution as the original.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Reasoning with Equations & Inequalities,AREI.2,Solve simple rational and radical equations in one variable and understand how extraneous solutions may arise.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Reasoning with Equations & Inequalities,AREI.2,Solve simple rational and radical equations in one variable and understand how extraneous solutions may arise.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Reasoning with Equations & Inequalities,AREI.2,Solve simple rational and radical equations in one variable and understand how extraneous solutions may arise.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Reasoning with Equations & Inequalities,AREI.2,Solve simple rational and radical equations in one variable and understand how extraneous solutions may arise.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Reasoning with Equations & Inequalities,AREI.3,"Solve linear equations and inequalities in one variable, including equations with coefficients represented by letters."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Reasoning with Equations & Inequalities,AREI.3,"Solve linear equations and inequalities in one variable, including equations with coefficients represented by letters."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Reasoning with Equations & Inequalities,AREI.3,"Solve linear equations and inequalities in one variable, including equations with coefficients represented by letters."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Reasoning with Equations & Inequalities,AREI.3,"Solve linear equations and inequalities in one variable, including equations with coefficients represented by letters."
